,Proportion of landings in Lmax class,Proportion of landings in Lmax class,Proportion of landings in Lmax class,Proportion of landings in Lmax class
,Proportion,Proportion,Proportion,Proportion
,<40 cm,40-60 cm,60-100 cm,>100 cm
2011,0.0881804675765791,0.426517729830987,0.474067470930643,0.0112343316617907
2012,0.0883539913954392,0.419216545967726,0.483586671460383,0.0088427911764511
2013,0.0918894659497166,0.430478421995843,0.463631461066073,0.0140006509883674
2014,0.0813492547539387,0.442008545627855,0.460782977785661,0.0158592218325458
2015,0.0849044058627751,0.471627224612075,0.426230485516217,0.0172378840089332
2016,0.0836896818836937,0.439869904127696,0.463837191164903,0.012603222823708
2017,0.0829484797484216,0.480685622870536,0.419707046872711,0.0166588505083313
2018,0.0775616859976026,0.420987285885751,0.47331092013247,0.0281401079841761
2019,0.076783150466074,0.434043310821197,0.4683569404493,0.0208165982634291
2020,0.0839383905491904,0.45179176228643,0.4307767375566,0.0334931096077797
2021,0.0740809720112539,0.438226803968806,0.465100098555412,0.0225921254645287
