,Proportion of landings in Lmax class,Proportion of landings in Lmax class,Proportion of landings in Lmax class,Proportion of landings in Lmax class
,Proportion,Proportion,Proportion,Proportion
,<40 cm,40-60 cm,60-100 cm,>100 cm
2011,0.191241885226829,0.363382989409162,0.436508477968621,0.00886664739538747
2012,0.163576359041942,0.351841004541245,0.479382027297363,0.00520060911944934
2013,0.162464336422399,0.383636393085908,0.447385605939097,0.00651366455259642
2014,0.147999618363799,0.394615643047939,0.445588006226393,0.0117967323618688
2015,0.153890180589777,0.341651285159109,0.498281581391007,0.00617695286010658
2016,0.264619875911465,0.272855840635527,0.435053006379983,0.0274712770730248
2017,0.188502918279625,0.330689363447586,0.455848095640953,0.0249596226318353
2018,0.139859516806419,0.33101756206976,0.507962459112976,0.0211604620108453
2019,0.248687629248635,0.309369531788536,0.421581207911342,0.0203616310514874
2020,0.200385961035613,0.289120170883512,0.499725260560527,0.0107686075203477
2021,0.210327958636182,0.298464328039086,0.469224675955579,0.0219830373691523
